,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
,"log_change, 1D","pct_change, 1D","diff_change, 1D","classical, 11D","ewm, 11D","parkinson, 11D","garman-klass, 11D","rogers-satchell, 11D","yang-zhang, 11D","classical, 21D","ewm, 21D","parkinson, 21D","garman-klass, 21D","rogers-satchell, 21D","yang-zhang, 21D","classical, 63D","ewm, 63D","parkinson, 63D","garman-klass, 63D","rogers-satchell, 63D","yang-zhang, 63D","classical, 126D","ewm, 126D","parkinson, 126D","garman-klass, 126D","rogers-satchell, 126D","yang-zhang, 126D","classical, 252D","ewm, 252D","parkinson, 252D","garman-klass, 252D","rogers-satchell, 252D","yang-zhang, 252D"
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-28 16:00:00-04:00,0.005840472803244448,0.005857561617246487,1.3899993896484375,0.2302864064176254,0.25705496577113746,0.18022150752530802,0.17338419227629287,0.1651059167906194,0.18619083779752144,0.2059712485882939,0.22674408785932795,0.17642413132148752,0.1781226932221556,0.17521513261254829,0.1855091902855227,0.18001351604688967,0.18772741923745356,0.16618886097656863,0.16282195760746215,0.15797878683429772,0.19272071358053816,0.15008642498801208,0.17790408293440257,0.14549916226894782,0.1468800424217617,0.14628509593469763,0.17534488556114855,0.18854405895327225,0.1865523590125765,0.1554934636563211,0.15475854356835717,0.1536821475885019,0.18333542435950057
2024-07-01 16:00:00-04:00,-0.012733135474865235,-0.012652412089200427,-3.0200042724609375,0.23455998503387043,0.24162107775699915,0.19155781259944815,0.18394855466138704,0.17571200589948363,0.19272290042356213,0.21014804703897544,0.22179361980966128,0.18383704673329013,0.1853414198766721,0.18230423126461212,0.19237320951854478,0.17828765917131653,0.18777861665686862,0.16704237429841018,0.16489662004830533,0.16062320272100905,0.1943337932584132,0.15113378640661773,0.17823792218705053,0.14705911415345493,0.1484178796188037,0.14778325317512955,0.17658371930283961,0.18897481884097694,0.18668499730546967,0.15564801129857267,0.15468575376511484,0.15353916852215896,0.18331979536631374
2024-07-02 16:00:00-04:00,0.004065246791325414,0.004073521115653289,0.9600067138671875,0.23675179162973733,0.22762624133417986,0.19206624162025537,0.18473433444586843,0.17918868543504815,0.196318958986211,0.2014974188202434,0.2141128305178966,0.18153937631724198,0.18464407574018007,0.18373556659604479,0.19287121789599987,0.1773641189674699,0.18537695188957368,0.16172517561660973,0.16201393569817113,0.15962051066571212,0.18650916835457104,0.15121009442910263,0.17705161334990793,0.1473127708831148,0.14878013632870962,0.14848723101222563,0.17710669397643067,0.18842284404768872,0.186035704256543,0.1555922178127216,0.1547424880425728,0.1537817715586671,0.18342848210105855
2024-07-03 16:00:00-04:00,0.0011825772136487788,0.0011832767338002537,0.279998779296875,0.22943126072917905,0.20980467508554404,0.18215373355132589,0.17722760560530523,0.17367644852574576,0.1850653277694666,0.2014976916612259,0.20485493069646188,0.18083308752839838,0.18347738525274002,0.18249069058961395,0.1919351071829307,0.1763109160812799,0.18255179015222397,0.161381797267247,0.16202866380896297,0.15981383640170144,0.1867875692821878,0.15119670283891823,0.17567789710545545,0.14749333178844928,0.1489852575791807,0.14862950175517145,0.17732614613104705,0.18835165537316348,0.18530655560733425,0.15554274492729886,0.1546597388609171,0.1536289042707141,0.18318292611079703
2024-07-05 16:00:00-04:00,-0.005714689923302496,-0.005698392143208331,-1.350006103515625,0.2297303556969305,0.1924300332965742,0.18371616092426152,0.17965422173203122,0.17671252083794042,0.1898083544176688,0.199978738221791,0.1960428317667032,0.18002171768544578,0.18264011030810032,0.18166306820282146,0.1916027683967865,0.17417485278254685,0.18018463272519855,0.1590930619208374,0.16183609692304238,0.16061719177172218,0.18618311756874928,0.15131751575227184,0.1746182111344035,0.14753965945659667,0.14910716075250535,0.1488302132703323,0.17767540624390435,0.18840735917051293,0.18474801785181935,0.15548839148517546,0.15464912935517827,0.15366381448584884,0.18323993142560965
2024-07-08 16:00:00-04:00,-0.009040552479240899,-0.008999809556629712,-2.1199951171875,0.22463428647028238,0.17934977086890752,0.18509661287392504,0.18044336698348926,0.17732482532569854,0.18957957437293296,0.20137456188992583,0.18944447216229912,0.18003767596803466,0.18178546515974928,0.18050471177318164,0.19073375997784747,0.17263530527996426,0.1787504595078921,0.15839620451559822,0.16120356188130794,0.16008999691909215,0.18560100358830095,0.15172514375492327,0.1740842587155601,0.14788771523684363,0.14939391320880502,0.1490029961867256,0.17770958495098035,0.18844853689364297,0.18445191665936816,0.15533658667370576,0.154670528584237,0.15375377869891885,0.18303110399362946
2024-07-09 16:00:00-04:00,0.005425642905533247,0.005440388361800608,1.2700042724609375,0.22164619954432158,0.17423907030188923,0.1852731868324046,0.18000256035796108,0.17665471063480562,0.18891677927602799,0.1993357668300401,0.1849231945071696,0.17885908946518186,0.1801513813937122,0.17825404248033563,0.18869054429240995,0.1723271946270632,0.17691784925449822,0.15820048995186498,0.16112541586344867,0.1600607857215808,0.185465946330724,0.1516315092745165,0.17311265601408815,0.14768834424668012,0.1493131128977983,0.1489790922623235,0.17748588660903175,0.1880282821940198,0.1838872894800498,0.1552378744369571,0.15450564420157653,0.15352267356337965,0.18265780727927303
2024-07-10 16:00:00-04:00,-0.002388828575537689,-0.00238597759517567,-0.5600128173828125,0.21606277827295023,0.15906224693627072,0.1847167066679773,0.17951976179525583,0.17936259798992443,0.19138197549514344,0.1859927914282084,0.17631811843885098,0.17590174444387202,0.17849615933563498,0.17896669177473812,0.18777081525548084,0.1698957646336891,0.1741712887323963,0.1581188635825582,0.1612322829478331,0.16058681707903671,0.18566210209577286,0.1513870573619289,0.17178761057198852,0.14791630433408554,0.14968912883589405,0.1497052483215573,0.17811278817638707,0.18642431586254382,0.18318803901408204,0.15444921460724992,0.15404791277556912,0.15334748224868486,0.18237258989300675
2024-07-11 16:00:00-04:00,0.006300889295794087,0.006320781656660834,1.480010986328125,0.22345408461045763,0.1552393818450573,0.18942207625705573,0.18638544918776706,0.1861936799150668,0.19610495599101224,0.17589772749027366,0.17284346003625883,0.1669271541488359,0.169688509740146,0.1707285924115823,0.17984673631113027,0.16731082083004886,0.17266045698022897,0.15874451760684713,0.1623280550461595,0.1620214089716822,0.18613950558074815,0.15135863628759397,0.17095867673669018,0.14882260640645673,0.15079088845521288,0.15083016079521316,0.1785879427674467,0.186297049370915,0.18268465329127656,0.15478125988788557,0.15449880174053823,0.1538642470746685,0.18275357652400848
2024-07-12 16:00:00-04:00,0.01009192284564793,0.010143018037270135,2.3899993896484375,0.11385776637607715,0.15774268994979568,0.1491210050996007,0.16270382763991928,0.17261018934299208,0.17283838716152483,0.18078185136490582,0.1734958419935591,0.1658995546560441,0.16755458493101694,0.16790300085703383,0.1783065860037073,0.16833839084516283,0.17265695593239533,0.1586238697425707,0.16225997148007296,0.16197336513630378,0.18614213224579493,0.15201613515968254,0.17087183456968025,0.14921785551416777,0.1511989676797087,0.15127111760351358,0.17894241992767954,0.18644465764601478,0.18252021086357054,0.1545508899466421,0.15447914355611,0.15396220917502923,0.18247602141143016
2024-07-15 16:00:00-04:00,0.01922413916056253,0.019410112739511654,4.6199951171875,0.14460596298574033,0.18390974789172376,0.15447226483985965,0.16044789770262785,0.16782621156825797,0.17161675526760956,0.19436586589609178,0.18929011744776164,0.16880229792253368,0.16683930667335295,0.1653960048287254,0.17795984550343763,0.17275882947394713,0.17860895683890954,0.15995013620330842,0.16250134261636065,0.16173956249076724,0.18596375581564753,0.15438290660135406,0.17384776796423682,0.1495653505137246,0.1507990474236458,0.1502205461110318,0.17848849969420924,0.18717301738385161,0.18379518562958158,0.1547667604218594,0.15444043896091392,0.1538227010280083,0.18248836183754613
2024-07-16 16:00:00-04:00,0.013020729717018174,0.013105868540098431,3.1800079345703125,0.1532104797207649,0.17724733200271636,0.15466748968798852,0.15732840895813943,0.16231652069819064,0.16670799113565518,0.19785233050834775,0.18857052021701542,0.1693983135267903,0.16594169100946177,0.16402095150368107,0.17571360343818682,0.1747011267193822,0.17944143275296592,0.15972060999998278,0.16230479523441368,0.1615396275447681,0.18427596595215598,0.15539174796168506,0.17436712653644162,0.1496659923966155,0.1506403759788584,0.14990352741640126,0.17827033446001228,0.18734753724982178,0.18395731397410026,0.1548356014260768,0.15450371033536808,0.15387758377191468,0.18253926618939773
2024-07-17 16:00:00-04:00,0.01385681826006518,0.013953268951201858,3.42999267578125,0.13791560931148722,0.17012529152943415,0.13962148413954986,0.14075138786881136,0.1463521156512045,0.15038876905560958,0.20298465782593159,0.18760922293403653,0.16996066693998824,0.16539453577665575,0.16291481500198263,0.17575165099386428,0.176822566734919,0.18048831959105002,0.16015512210233585,0.16248089176540859,0.16164640639044578,0.1845344817383581,0.15647650040612765,0.17506518591525694,0.14977989763914268,0.15054605356449519,0.14967431324744868,0.17811263799267343,0.1869677662341093,0.18422248451398648,0.15420124735641694,0.1541994773508776,0.1537429473169868,0.18216717740652902
2024-07-18 16:00:00-04:00,-0.007449973554197601,-0.007422291287926264,-1.850006103515625,0.15051574335178564,0.17870353578358897,0.1454440737824405,0.14838307813812213,0.15627438579274391,0.15882654954965839,0.2027767145249787,0.18598644372125056,0.16683720139881394,0.16490685273618566,0.1666995381976951,0.17615549843996506,0.17714665721980535,0.1791667957993127,0.16102515466965028,0.16399471808385516,0.16423492087458602,0.1866071843009353,0.15688487561121517,0.1744000592225154,0.15028129585595734,0.15123572933530274,0.15093601320845365,0.1791535590968338,0.18691331994494287,0.18382564080726846,0.15425703389575085,0.15440663600136978,0.15424941736931796,0.18254180684560053
2024-07-19 16:00:00-04:00,-0.0017395585834914002,-0.0017380464284132424,-0.42999267578125,0.152552794693184,0.1675556455847686,0.1495846864561423,0.15371326122136422,0.16272949180470683,0.16603012219989266,0.20269844980708152,0.17841023017667926,0.169703566253525,0.1686794096011691,0.17112045148252478,0.18017268721417248,0.17700127871662819,0.17647115272175606,0.16149573174863696,0.1650126717827276,0.16564374402576074,0.18727253710122205,0.15687730396251184,0.1730732722905663,0.1507076441516125,0.15180454950275635,0.15165042392274442,0.17965042038393308,0.18683431342569948,0.18312096781614792,0.15435511188721612,0.1546135770204594,0.15451729775590206,0.18267400642978338
