,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE
,"log_change, 1D","pct_change, 1D","diff_change, 1D","classical, 11D","ewm, 11D","parkinson, 11D","garman-klass, 11D","rogers-satchell, 11D","yang-zhang, 11D","classical, 21D","ewm, 21D","parkinson, 21D","garman-klass, 21D","rogers-satchell, 21D","yang-zhang, 21D","classical, 63D","ewm, 63D","parkinson, 63D","garman-klass, 63D","rogers-satchell, 63D","yang-zhang, 63D","classical, 126D","ewm, 126D","parkinson, 126D","garman-klass, 126D","rogers-satchell, 126D","yang-zhang, 126D","classical, 252D","ewm, 252D","parkinson, 252D","garman-klass, 252D","rogers-satchell, 252D","yang-zhang, 252D"
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 16:00:00-04:00,-0.012989887692786023,-0.01290588323122388,-5.740020751953125,0.3349589928090232,0.3705623678226349,0.24591957861524194,0.24542186745365005,0.2513896002634391,0.29766066849407946,0.28449889295319325,0.3277900418049849,0.22206316453246563,0.2310512806931841,0.23952086480193038,0.272573705167937,0.3905598017066579,0.3279577560606981,0.23067893952494734,0.23261781262221196,0.23458831471799854,0.37625548237687784,0.35332344966353907,0.3397181269839764,0.23156953082864754,0.22667783617128734,0.2248215279621473,0.3320567098444737,0.3237087506531898,0.345101272285013,0.2379130945300424,0.23248274023313015,0.2296925532491693,0.31933357157582964
2024-06-04 16:00:00-04:00,0.021073828420816263,0.021297449632126986,9.350006103515625,0.3621376245277531,0.3930108042798372,0.2506583844605829,0.24924215970600547,0.2543160372012089,0.3060458433097899,0.2856954325762688,0.33929717633090667,0.2215106565608459,0.22940804509933646,0.2370562408604366,0.26951404426034453,0.38621339083992834,0.330161271954597,0.2254239998599964,0.2283386094008198,0.2309811871553726,0.37398978119826826,0.35484276178575097,0.34026424925044746,0.2315332435754461,0.22640956079569527,0.22442079668228676,0.3321806124318379,0.3236272253832075,0.34515186430994355,0.2379224741887864,0.23245131934940347,0.22964737383289519,0.31919784723589567
2024-06-05 16:00:00-04:00,0.0164353165098867,0.016571119291422187,7.42999267578125,0.37697894230009177,0.3843729275187802,0.2554719731557336,0.2524253603521168,0.25527485000054234,0.3089047651816127,0.2868250218817135,0.3381348066009584,0.2242293590364295,0.2314134771696996,0.2387598999322606,0.26995079400912825,0.3881827715346735,0.3294639167970333,0.22536803854247509,0.22781346860478516,0.23033009160335996,0.37359921236834204,0.3555238297227811,0.33957905354830953,0.23169921657386638,0.226281381497961,0.22406961880388657,0.33173347587441643,0.3239967370372788,0.34465441604201774,0.23758203819246124,0.23179642484333451,0.22895342998696858,0.3187318447397953
2024-06-06 16:00:00-04:00,0.005098907261305479,0.005111928811420086,2.33001708984375,0.3804109800859226,0.3537074112815849,0.2570968997901474,0.25471947635714937,0.26538714665751784,0.3160386524382101,0.2884663799253082,0.32444972458296584,0.2273447919789899,0.23558335737374528,0.24724579382860776,0.2768861904880288,0.384831067803864,0.32495586055483583,0.2241867493479019,0.22659597979362348,0.2302975948194868,0.3725694545359475,0.3556671680939524,0.3371758649664621,0.23199220178579963,0.22683643473820567,0.22532596580104405,0.33207331473269347,0.32401807511161357,0.34338986402948174,0.23787075470816568,0.2322063276236935,0.22972023061858826,0.3192107577285316
2024-06-07 16:00:00-04:00,0.01580869644188343,0.01593431496554354,7.29998779296875,0.3910241857702937,0.3391110114492445,0.26281305756955275,0.25843823804705573,0.2680585367131863,0.31867840727749575,0.2952835684615834,0.3203419534486349,0.22938747343685595,0.2360130609185305,0.24660798712835896,0.27701219328703,0.38654271278166524,0.32375114201105243,0.22490417223279133,0.2267485707863775,0.2299030033565761,0.3725105606506872,0.35635133872698704,0.3363160629635004,0.2319891640101287,0.22712455985657345,0.225823385879311,0.3319737179808638,0.32253558921361936,0.34282427359974227,0.23676911510941748,0.23164357263569968,0.2294946873417469,0.3187637402996009
2024-06-10 16:00:00-04:00,-0.011865642231947526,-0.011795523109313977,-5.489990234375,0.39275910790813046,0.32111709059857246,0.26018599166573786,0.25351888522890165,0.26279684939895437,0.32949371652006565,0.2955353837863669,0.3101331992658902,0.23148668594860342,0.23898497093663768,0.2494956479030807,0.2924194364296168,0.3851387545364229,0.31991870960569724,0.22526113772353698,0.22733071811049319,0.23049474128489664,0.37581900492594505,0.3550152155624847,0.33429625639781235,0.23214857650674978,0.2275003655923106,0.22622089095619374,0.3337740540447781,0.31915996205111447,0.34183386764377627,0.2360010854108532,0.231399629655078,0.22949326718914032,0.3192150190333158
2024-06-11 16:00:00-04:00,0.005961237178908027,0.005979040712707606,2.75,0.39023413562555653,0.29578528368495105,0.25498556598800914,0.2459053275139895,0.25497306641814593,0.32408690412085045,0.2968885862995954,0.2977027203494228,0.23045823713431168,0.23611813857951094,0.2456279390969315,0.2904045783913574,0.3786234146214729,0.31565393550523335,0.22314682997983837,0.22503785548413138,0.22805693993459764,0.3730618936783984,0.3551539901797708,0.3319944440237108,0.2321972862458102,0.22741641864002882,0.22603714316821233,0.33372166787361474,0.3174543257380978,0.34060963142132883,0.23553194572467362,0.2306379079016346,0.22831257802579524,0.31600994217834677
2024-06-12 16:00:00-04:00,-0.006113458451866054,-0.006094809287727987,-2.82000732421875,0.38772577939014485,0.27326389515498,0.2597252590564597,0.24657400281699152,0.25284507221390345,0.33878338782197276,0.29690374616804666,0.2849585235116185,0.23380329886752835,0.23642600066429775,0.2444056434824387,0.2951449728764141,0.3784551072255437,0.3109230349339364,0.22390998834226525,0.2247724945875837,0.22692429229878963,0.37439932320472386,0.35313360686291645,0.32949715538535534,0.23249239719173506,0.2273328238073422,0.22580593722378167,0.3340855125621714,0.3143717421329927,0.3393477977100499,0.234828615188335,0.22969789871621082,0.22737546718682863,0.3150952655639362
