,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
,"log_change, 1D","pct_change, 1D","diff_change, 1D","classical, 11D","ewm, 11D","parkinson, 11D","garman-klass, 11D","rogers-satchell, 11D","yang-zhang, 11D","classical, 21D","ewm, 21D","parkinson, 21D","garman-klass, 21D","rogers-satchell, 21D","yang-zhang, 21D","classical, 63D","ewm, 63D","parkinson, 63D","garman-klass, 63D","rogers-satchell, 63D","yang-zhang, 63D","classical, 126D","ewm, 126D","parkinson, 126D","garman-klass, 126D","rogers-satchell, 126D","yang-zhang, 126D","classical, 252D","ewm, 252D","parkinson, 252D","garman-klass, 252D","rogers-satchell, 252D","yang-zhang, 252D"
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 16:00:00-04:00,0.009216171606116463,0.009258771283728873,1.779998779296875,0.15569926119611294,0.15267305462907999,0.13885360524339996,0.13943836387537192,0.13960443088603502,0.15496726147609866,0.23761849231469395,0.19005389106019915,0.14534398395741074,0.14903859689817164,0.14760002876379708,0.30174460135503955,0.2412486936194929,0.22294993018341083,0.16863049609974864,0.16928328464122355,0.1717556995335692,0.25625423720359863,0.21351270650406323,0.21927530250622132,0.16012249675448162,0.16234713683799915,0.163579059580705,0.23418550529612958,0.20210630246595565,0.2229589163382042,0.16243917995936588,0.16395862855724075,0.16403861025576746,0.21790380465665898
2024-06-04 16:00:00-04:00,0.0016479087111245946,0.0016492672588364066,0.32000732421875,0.15542184241706988,0.1400801201152952,0.14078857761992358,0.14214563638383212,0.1423557565116001,0.15615958475930053,0.1411009026818571,0.1814706517113989,0.1390694975603424,0.1455211204663849,0.14564970412106693,0.16090295565927948,0.23314988935206987,0.21944500326838906,0.16836680567658016,0.16897334716931967,0.17141116025309192,0.25003681521314547,0.21331734308160824,0.2175437370857829,0.16009844936869197,0.16236310324017245,0.16359102404022582,0.23420405337992223,0.20206147857413173,0.22207961213052232,0.16237723238642277,0.16387115102597277,0.16392533959453565,0.2177913569768451
2024-06-05 16:00:00-04:00,0.007790460234814007,0.007820884826019947,1.519989013671875,0.1566911580712791,0.13056793701574498,0.137040082879337,0.13937716211783963,0.1402068509898918,0.15190923016156857,0.1350518908889742,0.17416302672280992,0.13395670347831876,0.13882283184313254,0.13893763846071117,0.1528922816074383,0.23284042299792482,0.2165436587419573,0.16785409474286428,0.1688345832351588,0.17146258492150154,0.2499242114373988,0.2131411648139846,0.21621966277458413,0.15991281089793216,0.16211556837244698,0.16305182684609468,0.23379761733138865,0.2020431468893797,0.22142264379887638,0.16087935692887503,0.1621414510093318,0.16227865629720722,0.21650324752022812
2024-06-06 16:00:00-04:00,-0.007121840898579786,-0.007096540686677422,-1.3899993896484375,0.16063546603806297,0.13850326004159239,0.13863620739110816,0.14169606393342918,0.14276633972082176,0.15418424517365212,0.14009259302096258,0.17391032390678648,0.1300220856324836,0.13344024219495235,0.13359180441526625,0.1475743704466928,0.23353528048364255,0.21477614355973929,0.16771593399279253,0.1684714107552491,0.17086216263734957,0.24966436504005435,0.2113651488866722,0.21516110567829466,0.15914551758125484,0.1616438429490325,0.16269779106803203,0.23337490240447534,0.20216749613005183,0.2208278504173228,0.1607850237469509,0.16198716566285778,0.16199807653875378,0.21632056858784485
2024-06-07 16:00:00-04:00,0.012315886014550241,0.012392038847459208,2.410003662109375,0.16209343991903075,0.14074017922455134,0.13946260495669344,0.140322090116406,0.14088616707313492,0.15338673635412958,0.14354954547918233,0.17153645316139582,0.13210327338708533,0.13400502955858726,0.13283744644677511,0.14780171474704668,0.23386824477451232,0.2132973319817004,0.1652592159960913,0.16494413665472638,0.1656685326691695,0.24665083306041716,0.21190936981233327,0.21460237712348432,0.15918486458866365,0.16167459193199168,0.16273811071777547,0.23329438505835104,0.20235502784933387,0.2205571306068788,0.1604865528338226,0.16143424282333194,0.16116641723994155,0.21578482304746213
2024-06-10 16:00:00-04:00,-0.01933346198838391,-0.019147769232301326,-3.7700042724609375,0.1549006693196905,0.19362686253646705,0.14423474162291486,0.14969916447975976,0.15133598751019584,0.16093484853089654,0.16192479269378116,0.19603246938020835,0.140150408994483,0.14074282819614228,0.13848671418613095,0.15349136302729638,0.23699436702954205,0.21850217592142185,0.1675076203335988,0.16632815634490875,0.16648260041740837,0.24668805887430229,0.21322448613130152,0.2168246852086329,0.1606438771749936,0.16279950803854049,0.1635915707375666,0.23383946513881054,0.20275893981435006,0.2215119358144314,0.16087216577395366,0.1617818955067879,0.16147298693005718,0.21604213602711875
2024-06-11 16:00:00-04:00,0.07013140699378369,0.07264912559045644,14.029998779296875,0.35558118573770414,0.46898137386522376,0.23876836243021354,0.18095320879379131,0.1466057553172091,0.19270644182719834,0.28233812861126617,0.3706910299540684,0.19560632457311458,0.15823185702608936,0.13510008095643414,0.17372502018524344,0.2735923775001961,0.2872407340329886,0.1849275885744414,0.17075997243920893,0.1643846435075525,0.250805825603793,0.23497641612553744,0.25510247870396346,0.17027897505547174,0.16571502461331755,0.16339873740909544,0.23651756812944352,0.21444547803613656,0.24135738705542234,0.16582274921635184,0.1632928217045634,0.16139054926967603,0.21744065601773246
2024-06-12 16:00:00-04:00,0.02817764553280259,0.02857839054869915,5.920013427734375,0.36535493959163345,0.4400288023734741,0.2926389931989457,0.257846382002361,0.2532493274502895,0.2714221523899576,0.29018853458118005,0.36594058049254735,0.233002391397741,0.2096269907836205,0.20449443013303215,0.22366952057052752,0.2764624824680494,0.29069831971241844,0.19877070894788543,0.1884855366344549,0.18701697926668315,0.2645014298717633,0.23741900755963605,0.25831722913503197,0.17807665444374493,0.17509762649174035,0.1749777927189917,0.24316835448818372,0.21570220447144495,0.24338237810349303,0.16971943282062654,0.16812710016807506,0.16749965319776147,0.22152498897681294
